ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_VIAGGIO,FASCIA_ORARIA_VIAGGIO,MOTIVO_codice,MOTIVO_aggregato,MOTIVO_sistematicità,MEZZO_codice,MEZZO_aggregato,NumViaggi
65,PUGGIA,64,LIDO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,26.93478261
65,PUGGIA,65,PUGGIA,Interno,0,3,Acquisti,Occasionale,10,PIEDI,37.98561151
65,PUGGIA,65,PUGGIA,Interno,0,4,Servizi,Occasionale,10,PIEDI,9.496402878
65,PUGGIA,65,PUGGIA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,47.48201439
65,PUGGIA,66,STURLA,Interno,0,3,Acquisti,Occasionale,7,AUTO,132.9496403
65,PUGGIA,66,STURLA,Interno,0,3,Acquisti,Occasionale,10,PIEDI,56.97841727
65,PUGGIA,66,STURLA,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,75.97122302
65,PUGGIA,66,STURLA,Interno,0,4,Servizi,Occasionale,7,AUTO,28.48920863
65,PUGGIA,66,STURLA,Interno,0,4,Servizi,Occasionale,10,PIEDI,9.496402878
65,PUGGIA,66,STURLA,Interno,0,9,Ritorno a casa,Ritorno a casa,4,MOTO,9.985714286
65,PUGGIA,66,STURLA,Interno,0,9,Ritorno a casa,Ritorno a casa,8,FURGONE,79.88571429
65,PUGGIA,66,STURLA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,19.97142857
65,PUGGIA,66,STURLA,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,9.496402878
65,PUGGIA,66,STURLA,Interno,1,3,Acquisti,Occasionale,10,PIEDI,9.496402878
65,PUGGIA,66,STURLA,Interno,1,7,Studio,Sistematico,10,PIEDI,85.4676259
65,PUGGIA,66,STURLA,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,9.985714286
65,PUGGIA,69,CASTAGNA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.398034398
65,PUGGIA,69,CASTAGNA,Interno,1,1,Lavoro,Sistematico,3,MOTO,66.47482014
65,PUGGIA,71,NERVI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.19384058
65,PUGGIA,71,NERVI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,30.58152174
65,PUGGIA,72,Arenzano,Uscita Genova,1,1,Lavoro,Sistematico,7,AUTO,94.96402878
65,PUGGIA,77,Busalla,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,108.7000345
65,PUGGIA,113,Pieve Ligure,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,48.22423944
65,PUGGIA,116,Rapallo,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,2.832379615
